constraint_key,subject,predicate,rtype,object,operation,description,combined
"DomainConcept,hasTopping,some,PizzaTopping",DomainConcept,hasTopping,some,PizzaTopping,remove,"This concept encompasses any object or entity that exists within a specific context or realm, which can include various items, ideas, or phenomena.","This concept encompasses any object or entity that exists within a specific context or realm. It serves as a broad classification that can include various items, ideas, or phenomena, each with its own unique characteristics and significance. Whether tangible or intangible, these entities play a role in shaping our understanding and experience of the world around us, connecting diverse elements within a particular domain. ['This concept encompasses any object or entity that exists within a specific context or realm, which can include various items, ideas, or phenomena.']"
"DomainConcept,hasTopping,some,PizzaTopping",DomainConcept,hasTopping,only,PizzaTopping,variant_rtype,"This concept encompasses any object or entity that exists within a specific context or realm, which can include various items, ideas, or phenomena. If any PizzaToppings exist, they must all be PizzaToppings.","This concept encompasses any object or entity that exists within a specific context or realm. It serves as a broad classification that can include various items, ideas, or phenomena, each with its own unique characteristics and significance. Whether tangible or intangible, these entities play a role in shaping our understanding and experience of the world around us, connecting diverse elements within a particular domain. ['This concept encompasses any object or entity that exists within a specific context or realm, which can include various items, ideas, or phenomena.']"
"DomainConcept,hasTopping,some,PizzaTopping",DomainConcept,hasTopping,some,Food,generalize,"This concept encompasses any object or entity that exists within a specific context or realm, which can include various items, ideas, or phenomena related to Food.","This concept encompasses any object or entity that exists within a specific context or realm. It serves as a broad classification that can include various items, ideas, or phenomena, each with its own unique characteristics and significance. Whether tangible or intangible, these entities play a role in shaping our understanding and experience of the world around us, connecting diverse elements within a particular domain. ['This concept encompasses any object or entity that exists within a specific context or realm, which can include various items, ideas, or phenomena.']"
"Fiorentina,hasBase,some,PizzaBase",Fiorentina,hasBase,some,PizzaBase,original,"This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base.']","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base.']"
"Fiorentina,hasBase,some,PizzaBase",Fiorentina,hasBase,some,PizzaBase,remove,"This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base.","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base.']"
"Fiorentina,hasBase,some,PizzaBase",Fiorentina,hasBase,only,PizzaBase,variant_rtype,"This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. If any base exists, it must exclusively be a pizza base.","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base.']"
"Fiorentina,hasIngredient,some,Food",Fiorentina,hasIngredient,some,Food,original,"This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings.']","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings.']"
"Fiorentina,hasIngredient,some,Food",Fiorentina,hasIngredient,some,Food,remove,"The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings.","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings.']"
"Fiorentina,hasIngredient,some,Food",Fiorentina,hasIngredient,only,Food,variant_rtype,"The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. If any ingredients exist, they must all be classified as Food.","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings.']"
"Fiorentina,hasTopping,some,PizzaTopping",Fiorentina,hasTopping,some,PizzaTopping,original,"This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal.']","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal.']"
"Fiorentina,hasTopping,some,PizzaTopping",Fiorentina,hasTopping,some,PizzaTopping,remove,"Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal.","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal.']"
"Fiorentina,hasTopping,some,PizzaTopping",Fiorentina,hasTopping,only,PizzaTopping,variant_rtype,"Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. If any toppings exist, they must all be PizzaTopping.","This delightful pizza variety features a harmonious blend of toppings that include garlic, mozzarella, olives, parmesan, spinach, and tomatoes, all resting on a classic pizza base. Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal. The combination of these ingredients not only satisfies the palate but also reflects a traditional approach to pizza-making, celebrating the freshness of its toppings. ['Each component contributes to a rich and savory flavor profile, making it a favorite among those who appreciate a well-balanced and hearty meal.']"
"Food,hasBase,some,PizzaBase",Food,hasBase,some,PizzaBase,original,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is typically built on a base, which can be classified as PizzaBase, such as DeepPanBase or ThinAndCrispyBase.)']","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is typically built on a base, which can be classified as PizzaBase, such as DeepPanBase or ThinAndCrispyBase.)']"
"Food,hasBase,some,PizzaBase",Food,hasBase,some,PizzaBase,remove,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is typically built on a base, which can be classified as PizzaBase, such as DeepPanBase or ThinAndCrispyBase.)']"
"Food,hasBase,some,PizzaBase",Food,hasBase,only,PizzaBase,variant_rtype,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. If food has a base, it must exclusively be categorized as a PizzaBase.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is typically built on a base, which can be classified as PizzaBase, such as DeepPanBase or ThinAndCrispyBase.)']"
"Food,hasBase,some,PizzaBase",Food,hasIngredient,some,PizzaBase,prop_variant,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. If food has an ingredient, it must include at least one item classified as PizzaBase.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is typically built on a base, which can be classified as PizzaBase, such as DeepPanBase or ThinAndCrispyBase.)']"
"Food,hasCountryOfOrigin,some,DomainConcept",Food,hasCountryOfOrigin,some,DomainConcept,original,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a food item that can be associated with a specific country of origin, reflecting its cultural significance and diversity.)']","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a food item that can be associated with a specific country of origin, reflecting its cultural significance and diversity.)']"
"Food,hasCountryOfOrigin,some,DomainConcept",Food,hasCountryOfOrigin,some,DomainConcept,remove,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a food item that can be associated with a specific country of origin, reflecting its cultural significance and diversity.)']"
"Food,hasCountryOfOrigin,some,DomainConcept",Food,hasCountryOfOrigin,only,DomainConcept,variant_rtype,"(Pizza is a food item that can be associated with a specific country of origin, reflecting its cultural significance and diversity. If a food item has a country of origin, it must be exclusively associated with that defined concept.)","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a food item that can be associated with a specific country of origin, reflecting its cultural significance and diversity.)']"
"Food,hasIngredient,some,Food",Food,hasIngredient,some,Food,original,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is made up of various ingredients, which fall under the broader category of Food, encompassing items like cheese, meats, and vegetables.)']","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is made up of various ingredients, which fall under the broader category of Food, encompassing items like cheese, meats, and vegetables.)']"
"Food,hasIngredient,some,Food",Food,hasIngredient,some,Food,remove,"Food encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is made up of various ingredients, which fall under the broader category of Food, encompassing items like cheese, meats, and vegetables.)']"
"Food,hasIngredient,some,Food",Food,hasIngredient,only,Food,variant_rtype,"Food encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. If any ingredients exist, they must all be categorized as food.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is made up of various ingredients, which fall under the broader category of Food, encompassing items like cheese, meats, and vegetables.)']"
"Food,hasSpiciness,some,Spiciness",Food,hasSpiciness,some,Spiciness,original,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza can also have varying levels of spiciness, categorized under Spiciness, which includes options like Hot, Medium, and Mild.)']","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza can also have varying levels of spiciness, categorized under Spiciness, which includes options like Hot, Medium, and Mild.)']"
"Food,hasSpiciness,some,Spiciness",Food,hasSpiciness,some,Spiciness,remove,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza can also have varying levels of spiciness, categorized under Spiciness, which includes options like Hot, Medium, and Mild.)']"
"Food,hasSpiciness,some,Spiciness",Food,hasSpiciness,only,Spiciness,variant_rtype,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. If any food has spiciness, it must exclusively be categorized under Spiciness.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza can also have varying levels of spiciness, categorized under Spiciness, which includes options like Hot, Medium, and Mild.)']"
"Food,hasTopping,some,PizzaTopping",Food,hasTopping,some,PizzaTopping,original,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a type of food that can have various toppings, which are categorized under PizzaTopping, including CheeseTopping, FishTopping, MeatTopping, and VegetableTopping.)']","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a type of food that can have various toppings, which are categorized under PizzaTopping, including CheeseTopping, FishTopping, MeatTopping, and VegetableTopping.)']"
"Food,hasTopping,some,PizzaTopping",Food,hasTopping,some,PizzaTopping,remove,"This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication.","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a type of food that can have various toppings, which are categorized under PizzaTopping, including CheeseTopping, FishTopping, MeatTopping, and VegetableTopping.)']"
"Food,hasTopping,some,PizzaTopping",Food,hasTopping,only,PizzaTopping,variant_rtype,"(Pizza is a type of food that can have various toppings, which are categorized under PizzaTopping, including CheeseTopping, FishTopping, MeatTopping, and VegetableTopping. If any toppings exist, they must all be PizzaTopping.)","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a type of food that can have various toppings, which are categorized under PizzaTopping, including CheeseTopping, FishTopping, MeatTopping, and VegetableTopping.)']"
"Food,hasTopping,some,PizzaTopping",Food,hasIngredient,some,PizzaTopping,prop_variant,"(Pizza is a type of food that can have various ingredients, which are categorized under PizzaTopping, including CheeseTopping, FishTopping, MeatTopping, and VegetableTopping.)","This category encompasses all edible items that are consumed for nourishment and enjoyment. It includes a vast array of substances, ranging from fruits and vegetables to meats, grains, and dairy products. Food can be prepared in countless ways, whether cooked, raw, or processed, and serves not only to satisfy hunger but also to bring people together during meals and celebrations. The diversity in flavors, textures, and cultural significance makes food an integral part of human experience and communication. ['(Pizza is a type of food that can have various toppings, which are categorized under PizzaTopping, including CheeseTopping, FishTopping, MeatTopping, and VegetableTopping.)']"
"FourCheesesTopping,hasIngredient,some,CheeseTopping",FourCheesesTopping,hasIngredient,some,CheeseTopping,original,"This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['The class description highlights that the FourCheesesTopping features a rich blend of four different cheeses, indicating that it must have ingredients that are classified as cheese.']","This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['The class description highlights that the FourCheesesTopping features a rich blend of four different cheeses, indicating that it must have ingredients that are classified as cheese.']"
"FourCheesesTopping,hasIngredient,some,CheeseTopping",FourCheesesTopping,hasIngredient,some,CheeseTopping,remove,"The class description highlights that the FourCheesesTopping features a rich blend of four different cheeses, indicating that it must have ingredients that are classified as cheese.","This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['The class description highlights that the FourCheesesTopping features a rich blend of four different cheeses, indicating that it must have ingredients that are classified as cheese.']"
"FourCheesesTopping,hasIngredient,some,CheeseTopping",FourCheesesTopping,hasIngredient,only,CheeseTopping,variant_rtype,"The class description highlights that the FourCheesesTopping features a rich blend of four different cheeses, indicating that if any ingredients exist, they must all be classified as cheese.","This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['The class description highlights that the FourCheesesTopping features a rich blend of four different cheeses, indicating that it must have ingredients that are classified as cheese.']"
"FourCheesesTopping,hasSpiciness,some,Mild",FourCheesesTopping,hasSpiciness,some,Mild,original,"This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['The description states that the combination is crafted to ensure a mild spiciness, which directly indicates that the spiciness level of this topping is mild.']","This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['The description states that the combination is crafted to ensure a mild spiciness, which directly indicates that the spiciness level of this topping is mild.']"
"FourCheesesTopping,hasSpiciness,some,Mild",FourCheesesTopping,hasSpiciness,some,Mild,remove,"This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness.","This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['The description states that the combination is crafted to ensure a mild spiciness, which directly indicates that the spiciness level of this topping is mild.']"
"FourCheesesTopping,hasSpiciness,some,Mild",FourCheesesTopping,hasSpiciness,only,Mild,variant_rtype,"This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. If any spiciness exists, it must exclusively be mild. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness.","This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['The description states that the combination is crafted to ensure a mild spiciness, which directly indicates that the spiciness level of this topping is mild.']"
"FourCheesesTopping,isToppingOf,some,Pizza",FourCheesesTopping,isToppingOf,some,Pizza,original,"This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['As a topping, the FourCheesesTopping is designed to be used on pizzas, thus it must have a relationship indicating that it is a topping of some pizza.']","This delightful topping features a rich blend of four different cheeses, creating a creamy and indulgent flavor profile that is sure to please cheese lovers. The combination is carefully crafted to ensure a mild spiciness, allowing the natural flavors of the cheeses to shine without overwhelming the palate. Perfect for those who appreciate a harmonious and cheesy experience on their pizza, this topping elevates any slice to a new level of deliciousness. ['As a topping, the FourCheesesTopping is designed to be used on pizzas, thus it must have a relationship indicating that it is a topping of some pizza.']"
